"site_id","arithmean_level_par","arithmean_season_par","arithmean_trend_par","firstmax_level_par","firstmax_season_par","firstmax_trend_par"
695,0,1,0.499868063723017,0,1,0.499868063966606
696,0,1,0.499655420056098,0,1,0.499655420577659
697,0,1,0.499765616089874,0,1,0.499765616729441
698,0,1,0.499825573828989,0,1,0.499825580235076
699,0,1,0.499907463616687,0,1,0.499907464426007
700,0,1,0.499813249583109,0,1,0.499813249583129
702,0,1,0.499695144653455,0,1,0.499695144666565
704,0,1,0.499867465046616,0,1,0.499867465543195
705,0,1,0.499800086331558,0,1,0.499800086536054
707,0,1,0.499861742472648,0,1,0.499861742801085
709,0,1,0.499919321371084,0,1,0.499919321371915
713,0,1,0.499786094056992,0,1,0.499786094675471
714,0,1,0.49980420293153,0,1,0.49980420293153
716,0,1,0.499827147612609,0,1,0.499827149778463
718,0,1,0.49973713743047,0,1,0.499737137504393
719,0,1,0.49957263952552,0,1,0.499572639527737
724,0,1,0.499937535156182,0,1,0.499937535172122
725,0,1,0.497247185108485,0,1,0.497247189448144
726,0,1,0.499907145634651,0,1,0.499907145635621
727,0,1,0.499667090421027,0,1,0.499667092935914
729,0,1,0.49975457332995,0,1,0.499754576630279
730,0,1,0.10022501651195,0,1,0.100258005802167
731,0,1,0.499668176808665,0,1,0.4996681807985
733,0,1,0.49992691004872,0,1,0.499926910083331
737,0,1,0.499907771178471,0,1,0.499907771243952
739,0,1,0.499849979542577,0,1,0.499849982063095
740,0,1,0.499866148930542,0,1,0.499866149315651
742,0,1,0.499853566529206,0,1,0.499853566619545
743,0,1,0.499905476738577,0,1,0.499905476746342
745,0,1,0.499560685740714,0,1,0.499560685740714
746,0,1,0.499654470672814,0,1,0.499654471935443
747,0,1,0.499858519475987,0,1,0.499858519482356
748,0,1,0.499906835072328,0,1,0.499906836387023
749,0,1,0.499875679311104,0,1,0.499875679313169
751,0,1,0.499622661278958,0,1,0.499622661343031
752,0,1,0.499820860061611,0,1,0.499820860084791
753,0,1,0.499852572281249,0,1,0.499852572297038
754,-2.77555756156289e-17,1,0.499741250066024,0,1,0.499741250138905
755,0,1,0.499209958856529,0,1,0.499209962139552
756,0,1,0.499762481246935,0,1,0.499762484323233
758,0,1,0.499932013839684,0,1,0.499932014159017
759,0,1,0.499577034697751,0,1,0.499577034709109
761,0,1,0.499720917749974,0,1,0.499720920250183
762,0,1,0.499913295906569,0,1,0.499913296539565
763,0,1,0.49957267408553,0,1,0.499572674476369
766,0,1,0.499766734211254,0,1,0.499766743097161
767,0,1,0.499856216524188,0,1,0.499856220184126
768,0,1,0.499937572212841,0,1,0.499937572226724
770,0,1,0.499811677355527,0,1,0.49981168283342
772,0,1,0.499860232859086,0,1,0.499860233048624
773,0,1,0.499911018434524,0,1,0.499911018507314
774,0,1,0.499907793911251,0,1,0.499907793952985
776,0,1,0.499591486228325,0,1,0.499591486465234
777,0,1,0.494632489172792,0,1,0.494632498727431
779,0,1,0.499710749181842,0,1,0.49971075044403
781,0,1,0.498824366929164,0,1,0.498824371825607
782,0,1,0.499721790044437,0,1,0.499721790960213
784,-8.67361737988404e-19,1,0.499820722667802,0,1,0.499820723673716
785,0,1,0.22156895948379,0,1,0.221585340424322
787,0,1,0.499708254962902,0,1,0.499708255091589
788,0,1,0.499823436299225,0,1,0.499823436503142
792,0,1,0.499788107949398,0,1,0.499788112885305
793,0,1,0.499709779463484,0,1,0.499709780209253
795,0,1,0.499853527401207,0,1,0.499853527428423
797,0,1,0.499868551328746,0,1,0.499868551341644
799,0,1,0.499563321501046,0,1,0.499563327424318
802,0,1,0.499896628206823,0,1,0.49989662820765
803,0,1,0.49976907705006,0,1,0.499769077118062
804,0,1,0.499679032300894,0,1,0.49967903394549
805,0,1,0.499676736428354,0,1,0.499676736481598
807,-3.46944695195361e-18,1,0.499864946232483,0,1,0.499864947722698
808,0,1,0.499738651163808,0,1,0.499738651206539
809,0,1,0.499847018702601,0,1,0.49984702047755
812,0,1,0.49965599613601,0,1,0.499655996239734
816,0,1,0.499686238047336,0,1,0.499686238084671
817,0,1,0.499893547229813,0,1,0.4998935477104
819,0,1,0.499720310619659,0,1,0.499720311151883
821,0,1,0.499771561811543,0,1,0.499771561821441
823,0,1,0.499859093349748,0,1,0.499859095015306
825,0,1,0.499847506942658,0,1,0.499847508327443
827,-2.77555756156289e-17,1,0.499546511199543,0,1,0.499546511272782
828,0,1,0.499575847865668,0,1,0.499575847875931
833,0,1,0.499715601403865,0,1,0.499715603620478
834,0,1,0.499824269834915,0,1,0.499824269982535
836,0,1,0.499505180088638,0,1,0.499505181697789
838,0,1,0.499792701942294,0,1,0.49979270405937
839,0,1,0.499649441979067,0,1,0.499649441968389
843,0,1,0.499651144624837,0,1,0.499651144733849
844,0,1,0.49972582216823,0,1,0.49972582216823
847,0,1,0.499914785811422,0,1,0.499914785895525
850,0,1,0.499894206492115,0,1,0.499894206631107
852,0,1,0.499582537437797,0,1,0.499582546237623
854,0,1,0.499597797738368,0,1,0.499597797882363
856,0,1,0.499861907424365,0,1,0.499861909486047
861,0,1,0.499270089905774,0,1,0.499270096810723
863,0,1,0.499804593932818,0,1,0.499804596179215
865,0,1,0.499761347891888,0,1,0.499761348670487
866,0,1,0.499778854456938,0,1,0.499778854850634
867,0,1,0.499644060340437,0,1,0.499644062517784
868,0,1,0.499656708318227,0,1,0.499656711285058
870,0,1,0.499729819232571,0,1,0.499729819552043
871,0,1,0.499688846480188,0,1,0.499688847060181
872,0,1,0.499849918953184,0,1,0.49984991904579
875,0,1,0.499783301124603,0,1,0.499783302119727
876,0,1,0.499668203923775,0,1,0.499668204030602
877,-2.77555756156289e-17,1,0.499708794715455,0,1,0.499708795175213
878,0,1,0.499752696061233,0,1,0.499752696068997
880,0,1,0.499484261633443,0,1,0.499484263068749
882,0,1,0.49953999112765,0,1,0.499539992589496
883,0,1,0.499676794974913,0,1,0.499676797887864
888,0,1,0.499871640143778,0,1,0.499871640212468
889,0,1,0.499786878696322,0,1,0.499786883691374
891,0,1,0.499809218278642,0,1,0.499809224704624
892,0,1,0.499803971979131,0,1,0.499803971993649
893,0,1,0.499925147085689,0,1,0.499925147140359
894,0,1,0.499649652132245,0,1,0.499649652711199
898,0,1,0.499432020851546,0,1,0.499432023781859
899,0,1,0.499902003269961,0,1,0.499902003292137
900,0,1,0.499691351117873,0,1,0.49969136166025
901,0,1,0.49978487073305,0,1,0.499784871286405
902,0,1,0.499531585465436,0,1,0.499531589195282
903,0,1,0.499717462609862,0,1,0.499717467562717
904,0,1,0.499534987777416,0,1,0.499534988638916
905,0,1,0.321099908460997,0,1,0.321107221207172
906,0,1,0.499724531339231,0,1,0.499724533023526
907,0,1,0.499722251251983,0,1,0.499722256107036
909,0,1,0.497259361581068,0,1,0.497259372165748
912,0,1,0.49968971752688,0,1,0.499689719621105
914,0,1,0.49942695592229,0,1,0.499426961867479
915,0,1,0.499553532946702,0,1,0.499553533884017
918,0,1,0.499577745288527,0,1,0.499577745374833
919,0,1,0.494871365772212,0,1,0.494871374812915
920,0,1,0.499705984862077,0,1,0.499705990034983
921,0,1,0.49970805539136,0,1,0.499708055418866
923,0,1,0.499428836817839,0,1,0.499428846331495
924,0,1,0.498577614816531,0,1,0.498577616430369
925,0,1,0.499587681957087,0,1,0.49958768210852
927,0,1,0.499877745364344,0,1,0.499877745480077
929,0,1,0.49962068324757,0,1,0.499620689626319
932,0,1,0.499740354421882,0,1,0.499740354909869
933,0,1,0.499900812578061,0,1,0.499900813549479
934,0,1,0.499426513635862,0,1,0.499426519520597
936,0,1,0.499705665923986,0,1,0.499705666041421
938,0,1,0.499591590382304,0,1,0.499591594956178
940,0,1,0.499657024833895,0,1,0.499657024833895
941,0,1,0.499620196415342,0,1,0.499620201613953
943,0,1,0.499868380184847,0,1,0.499868380269022
947,0,1,0.499804115572573,0,1,0.499804115572735
949,0,1,0.499740227937979,0,1,0.499740228523683
951,0,1,0.49976964059867,0,1,0.499769647671265
953,0,1,0.49970521308056,0,1,0.499705213324663
956,0,1,0.499381695424902,0,1,0.499381698720326
958,0,1,0.499619307711645,0,1,0.499619307835111
959,0,1,0.499779919692583,0,1,0.499779919766082
964,0,1,0.499651761980753,0,1,0.499651761982267
966,0,1,0.499886978893823,0,1,0.499886978894399
968,0,1,0.103531635573943,0,1,0.103531659798535
970,0,1,0.49956027767028,0,1,0.499560278910254
971,0,1,0.499738888835155,0,1,0.499738888835155
975,0,1,0.499831798356354,0,1,0.499831798396121
977,0,1,0.499802926665977,0,1,0.499802927319741
978,0,1,0.499765617726823,0,1,0.499765617745822
980,0,1,0.499421621759753,0,1,0.499421630190099
981,0,1,0.499772073666061,0,1,0.499772074225451
982,0,1,0.499736401180661,0,1,0.49973640534557
983,0,1,0.499847062516648,0,1,0.49984706254552
985,0,1,0.499856432175492,0,1,0.499856432175492
991,0,1,0.49972529651652,0,1,0.499725296630524
992,0,1,0.49970280046631,0,1,0.499702801061723
993,0,1,0.499577003442624,0,1,0.499577003506911
994,0,1,0.499725573056368,0,1,0.499725573067866
995,0,1,0.499673836047017,0,1,0.499673836097906
1000,0,1,0.458630838304799,0,1,0.458630868922002
1001,0,1,0.499818390607555,0,1,0.499818390928336
1002,0,1,0.499778534488421,0,1,0.499778535616547
1007,0,1,0.499586544169223,0,1,0.499586544684386
1010,0,1,0.499692995739841,0,1,0.49969299604118
1011,0,1,0.499659120043252,0,1,0.49965912030668
1012,0,1,0.499604938215755,0,1,0.499604938215862
1014,0,1,0.499740170373615,0,1,0.49974017037363
1016,0,1,0.498792405345032,0,1,0.498792413227521
1019,0,1,0.499846698042208,0,1,0.499846698084062
1020,0,1,0.499735932720366,0,1,0.499735933884404
1021,0,1,0.499572390372709,0,1,0.499572397992008
1024,0,1,0.499831257361655,0,1,0.499831257443266
1025,0,1,0.499667044562179,0,1,0.499667044658015
1028,0,1,0.499734863101128,0,1,0.499734863305444
1030,0,1,0.499590516149723,0,1,0.499590517090417
1031,0,1,0.49974482971919,0,1,0.499744830980482
1033,0,1,0.499235377143481,0,1,0.499235388934247
1037,0,1,0.499043389996742,0,1,0.499043397325253
1038,0,1,0.499716545890777,0,1,0.499716545892365
1042,0,1,0.499791686244436,0,1,0.499791686244436
1046,0,1,0.499683749165718,0,1,0.499683749832613
1051,0,1,0.499616617265475,0,1,0.4996166209869
1054,0,1,0.499716324248595,0,1,0.499716324253194
1055,0,1,0.499700743497002,0,1,0.499700744036921
1060,0,1,0.499575583086297,0,1,0.499575586170405
1061,0,1,0.499752093815584,0,1,0.499752100474187
1062,0,1,0.499844004058701,0,1,0.49984400430116
1065,-2.77555756156289e-17,1,0.499853485396298,0,1,0.499853485643913
1068,0,1,0.499698354395332,0,1,0.499698354395332
1069,0,1,0.499797704422752,0,1,0.499797705857604
1073,0,1,0.499591061484077,0,1,0.499591061484077
1075,0,1,0.49972512669427,0,1,0.499725126780182
1078,0,1,0.49975609925292,0,1,0.499756099518867
1079,0,1,0.499455352956663,0,1,0.499455353863782
1080,0,1,0.499812676293524,0,1,0.499812676305673
1083,0,1,0.49970307934008,0,1,0.499703079425163
1088,0,1,0.49959162575265,0,1,0.499591632320347
1093,0,1,0.49977910805329,0,1,0.499779108209659
1094,0,1,0.499554829607938,0,1,0.499554829832223
1097,-2.77555756156289e-17,1,0.499769718366964,0,1,0.499769718487195
1098,0,1,0.499251267597315,0,1,0.499251272314041
1103,0,1,0.499666413422701,0,1,0.499666416812316
1107,0,1,0.484860280566927,0,1,0.48486029056751
1109,0,1,0.499732837037795,0,1,0.499732837168607
1110,0,1,0.499682892063267,0,1,0.499682892090375
1111,0,1,0.499703185061241,0,1,0.499703193083385
1116,0,1,0.499674497391993,0,1,0.499674498740514
1118,0,1,0.499683768530403,0,1,0.499683768709228
1121,0,1,0.49974224640573,0,1,0.499742246518464
1124,0,1,0.499721773594622,0,1,0.499721782106266
1130,0,1,0.49973583209506,0,1,0.499735832765913
1132,0,1,0.499868646731404,0,1,0.499868646747671
1145,0,1,0.499548658313234,0,1,0.499548658640952
1149,0,1,0.499717332620287,0,1,0.499717332625525
1150,0,1,0.499541166574511,0,1,0.499541166574602
1151,0,1,0.499567019488972,0,1,0.499567019635126
1159,0,1,0.499728773874541,0,1,0.499728772547624
1166,0,1,0.48694839118993,0,1,0.486948396729314
1186,0,1,0.499667637671501,0,1,0.499667640320533
1190,0,1,0.0411800786131543,0,1,0.0411801836850492
1193,0,1,0.499329243293686,0,1,0.499329244569166
1196,0,1,0.4996039247922,0,1,0.499603925114885
1201,0,1,0.499575358098302,0,1,0.499575358098382
1203,0,1,0.499537571109009,0,1,0.49953757217407
1238,0,1,0.499715907757115,0,1,0.499715908360642
